recipe,num_tasks,num_workers,heft_makespan,heft_throughput,threshold,delta_ready,inspirit_makespan,inspirit_throughput,step,time,state,peak,nready,makespan,dispatched,dispatch_type
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,196,13103.796013753969,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,197,13108.104884274257,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,198,13112.413754794545,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,199,13144.211438258688,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,200,13148.520308778976,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,201,13160.663654547245,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,202,13183.488310515006,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,203,13187.797181035294,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,204,13188.752183759212,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,205,13193.0610542795,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,206,13216.366391922764,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,207,13232.135295130078,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,208,13251.17810396468,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,209,13272.348996890069,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,210,13276.657867410357,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,211,13298.321254604409,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,212,13335.487307329173,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,213,13372.125428005795,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,214,13387.503606977823,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,215,13394.506657399557,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,216,13414.096480163558,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,217,13418.405350683846,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,218,13423.62015623339,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,219,13450.274818367961,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,220,13487.349096330485,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,221,13523.63556519535,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,222,13535.004731781148,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,223,13574.427898460444,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,224,13584.662147441888,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,225,13604.510938594392,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,226,13608.81980911468,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,227,13613.128679634969,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,228,13635.358162639679,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,229,13654.207426678662,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,230,13660.567145103694,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,231,13670.852279101826,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,232,13684.504910811513,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,233,13700.19566917177,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,234,13720.532411287875,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,235,13731.886130636463,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,236,13739.971396323837,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,237,13744.280266844125,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,238,13748.589137364414,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,239,13769.81091530649,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,240,13784.21046636828,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,241,13788.519336888568,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,242,13792.979953797909,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,243,13797.288824318197,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,244,13819.407450679408,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,245,13824.144300536485,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,246,13858.611630054742,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,247,13859.56663277866,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,248,13864.586984871574,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,249,13873.082965336504,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,250,13900.40185867106,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,251,13933.509831314928,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,252,13936.105875827046,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,253,13940.414746347335,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,254,13960.056362789037,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,255,13962.707835622905,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,256,13982.56843936857,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,257,13987.170807395829,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,258,14000.659880123303,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,259,14015.70458050382,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,260,14018.300625015938,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,261,14019.255627739856,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,262,14027.794315272364,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,263,14030.547558139608,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,264,14042.618211026893,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,265,14046.927081547181,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,266,14051.235952067469,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,267,14069.120218111399,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,268,14079.969630598163,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,269,14082.565675110282,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,270,14098.268246063699,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,271,14118.592266925632,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,272,14127.739757336376,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,273,14145.512258075794,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,274,14157.004093898251,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,275,14169.31008998772,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,276,14183.405239610393,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,277,14220.201467303154,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,278,14224.510337823442,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,279,14238.074829414936,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,280,14242.677197442195,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,281,14253.62111067424,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,282,14256.217155186358,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,283,14278.881886815954,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,284,14283.190757336242,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,285,14300.980522634893,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,286,14337.879429022043,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,287,14361.33287841031,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,288,14377.783277376844,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,289,14385.543242421818,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,290,14389.852112942106,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,291,14394.160983462394,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,292,14398.469853982682,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,293,14418.450400981968,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,294,14437.946631661704,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,295,14456.410623431475,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,296,14460.719493951763,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,297,14476.871852106264,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,298,14481.427878421895,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,299,14499.328500364047,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,300,14503.637370884335,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,301,14514.408638524043,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,302,14538.53631438343,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,303,14542.845184903717,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,304,14574.15491740426,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,305,14586.808022000425,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,306,14602.020824668216,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,307,14622.30577310662,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,308,14651.206645263577,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,309,14657.223798486973,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,310,14670.23037221692,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,311,14674.539242737208,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,312,14680.656348671957,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,313,14684.496350109903,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,314,14705.673603662379,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,315,14708.269648174497,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,316,14739.446716167246,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,317,14743.949131483152,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,318,14768.48933944212,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,319,14786.801584822839,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,320,14796.725980399091,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,321,14818.61835016824,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,322,14826.509162398985,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,323,14842.332585267037,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,324,14852.025272285155,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,325,14873.060774719712,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,326,14889.958234904292,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,327,14894.749604422108,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,328,14899.058474942396,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,329,14912.249506857837,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,330,14928.234671386077,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,331,14930.830715898195,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,332,14946.796798545176,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,333,14949.392843057294,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,334,14973.509614984534,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,335,14976.105659496652,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,336,14980.41453001694,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,337,14986.697012255927,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,338,14994.92493772223,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,339,15013.683335659984,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,340,15034.819699466905,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,341,15037.415743979023,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,342,15040.011788491141,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,343,15042.60783300326,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,344,15065.411589767738,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,345,15087.375743756858,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,346,15091.684614277146,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,347,15102.899308490852,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,348,15119.104368984066,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,349,15134.471644023946,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,350,15150.315057434269,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,351,15165.454258560065,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,352,15181.985528356692,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,353,15203.828830431177,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,354,15225.42497671032,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,355,15247.176504022564,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,356,15265.833131926942,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,357,15279.25314641748,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,358,15281.849190929599,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,359,15285.013148574399,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,360,15291.699984963854,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,361,15303.428072649505,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,362,15307.736943169793,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,363,15328.18545059041,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,364,15337.727299880487,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,365,15353.340822054699,INC,271,271,26219.731032418797,,
epigenomics,1112,1,26194.72367392685,3.8279498431592106e-05,4,2,26219.731032418797,3.827949843159211e-05,366,15440.274238422691,INC,271,270,26219.731032418797,,
